Year,Governorate,Perpetrator,Weapon,Health,School,Public,Private,Unknown
2015,Damascus,Russia,Airstrike,0,0,0,0,1
2015,Damascus,Russia,Airstrike,0,0,0,1,0
2015,Raqqa,Russia,Airstrike,0,0,0,1,0
2015,Aleppo,Russia,Airstrike,0,0,1,0,0
2015,Aleppo,Russia,Airstrike,0,0,1,0,0
2015,Damascus,Russia,Airstrike,0,0,1,1,0
2015,Raqqa,US Coalition,Airstrike,0,0,0,0,1
2015,Aleppo,Russia-Syria,Airstrike,0,0,0,0,1
2015,Homs,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Hama,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Hama,Russia,Airstrike,0,0,0,0,1
2015,Idlib,Russia,Airstrike,0,0,0,0,1
2015,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2015,Hama,Russia,Airstrike,0,0,0,0,1
2015,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2015,Raqqa,US Coalition,Airstrike,0,0,0,1,0
2015,Damascus,Russia,Airstrike,0,0,0,1,0
2015,Homs,Russia,Airstrike,0,0,0,1,0
2015,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2015,Raqqa,Russia,Airstrike,0,0,1,0,0
2015,Deir Ezzor,Russia,Airstrike,0,0,1,0,0
2015,Aleppo,Russia,Airstrike,0,1,0,0,0
2015,Latakia,Russia-Syria,Airstrike,1,0,0,0,0
2015,Daraa,Syria,Airstrike,1,0,0,0,0
2015,Raqqa,US Coalition,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Idlib,Russia,Airstrike,0,0,0,0,1
2015,Idlib,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2015,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2015,Idlib,Russia,Airstrike,0,0,0,0,1
2015,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2015,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Damascus,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,Russia,Airstrike,0,0,0,0,1
2015,Idlib,Russia,Airstrike,0,0,0,1,0
2015,Aleppo,Russia,Airstrike,0,0,0,1,0
2015,Damascus,Russia,Airstrike,0,0,0,1,0
2015,Aleppo,Russia,Airstrike,0,0,0,1,0
2015,Rif Dimashq,Russia,Airstrike,0,0,1,0,0
2015,Homs,Russia,Airstrike,0,0,1,0,0
2015,Aleppo,US Coalition,Airstrike,0,0,1,1,0
2015,Aleppo,Russia,Airstrike,0,0,1,1,0
2015,Aleppo,Russia,Airstrike,0,0,1,1,0
2015,Damascus,Russia,Airstrike,0,0,1,1,0
2015,Idlib,Russia,Airstrike,0,1,0,0,0
2015,Idlib,Russia,Airstrike,0,1,1,1,0
2015,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2015,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2015,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2015,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2015,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2015,Aleppo,Russia,Airstrike,1,0,0,0,0
2015,Homs,Syria,Airstrike,1,0,0,0,0
2015,Homs,Russia,Airstrike,1,0,1,1,0
2015,Daraa,Russia,Airstrike,0,0,0,0,1
2015,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2015,Idlib,Russia,Airstrike,0,0,0,0,1
2015,Aleppo,US Coalition,Airstrike,0,0,0,1,0
2015,Aleppo,Russia,Airstrike,0,0,0,1,0
2015,Idlib,Russia,Airstrike,0,0,1,0,0
2015,Aleppo,Russia,Airstrike,0,0,1,0,0
2015,Daraa,Russia,Airstrike,0,0,1,1,0
2015,Homs,Russia,Airstrike,0,1,1,1,0
2015,Homs,Russia,Airstrike,1,0,1,0,0
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Raqqa,US Coalition,Airstrike,0,0,0,0,1
2016,Damascus,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Raqqa,US Coalition,Airstrike,0,0,0,1,0
2016,Daraa,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Idlib,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Idlib,Russia,Airstrike,0,0,1,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Hama,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Hama,Russia,Airstrike,0,0,0,0,1
2016,Damascus,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Rif Dimashq,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,1,0
2016,Homs,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Aleppo,Russia,Airstrike,0,0,1,1,0
2016,Aleppo,Russia,Airstrike,0,0,1,1,0
2016,Aleppo,Russia,Airstrike,0,1,0,0,0
2016,Aleppo,Russia,Airstrike,0,1,0,0,0
2016,Aleppo,Russia,Airstrike,0,1,0,0,0
2016,Aleppo,Russia,Airstrike,1,0,0,0,0
2016,Raqqa,Russia,Airstrike,1,0,1,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Raqqa,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Raqqa,Russia,Airstrike,0,0,1,0,0
2016,Idlib,Russia,Airstrike,0,0,1,0,0
2016,Deir Ezzor,Russia,Airstrike,0,0,1,1,0
2016,Aleppo,Russia,Airstrike,0,0,1,1,0
2016,Aleppo,Russia,Airstrike,0,0,1,1,0
2016,Idlib,Russia,Airstrike,0,1,0,0,0
2016,Raqqa,Russia,Airstrike,1,0,0,0,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Idlib,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Homs,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Hasakah,US Coalition,Airstrike,0,0,1,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,1,1,0
2016,Idlib,Russia,Airstrike,0,0,1,1,0
2016,Raqqa,Russia,Airstrike,0,0,1,1,0
2016,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2016,Aleppo,Russia,Airstrike,1,0,0,0,0
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Hama,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,1,0
2016,Idlib,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Raqqa,US Coalition,Airstrike,0,0,1,0,0
2016,Deir Ezzor,Russia,Airstrike,0,0,1,0,0
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Aleppo,Russia,Airstrike,0,0,1,1,0
2016,Raqqa,Russia,Airstrike,0,1,0,0,0
2016,Aleppo,Russia,Airstrike,0,1,0,1,0
2016,Daraa,Russia-Syria,Airstrike,1,0,0,0,0
2016,Aleppo,Russia,Airstrike,1,0,1,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Daraa,Russia,Airstrike,0,0,0,0,1
2016,Daraa,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Daraa,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Daraa,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Daraa,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Homs,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Homs,Russia,Airstrike,0,0,0,1,0
2016,Homs,Russia,Airstrike,0,0,0,1,0
2016,Rif Dimashq,Russia-Syria,Airstrike,0,0,1,0,0
2016,Aleppo,Russia,Airstrike,0,0,1,1,0
2016,Daraa,Russia-Syria,Airstrike,1,0,0,0,0
2016,Rif Dimashq,Russia-Syria,Airstrike,1,0,0,0,0
2016,Hasakah,US Coalition,Airstrike,0,0,0,0,1
2016,Damascus,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Daraa,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,0,1
2016,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2016,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Aleppo,Russia,Airstrike,0,1,0,0,0
2016,Hasakah,US Coalition,Airstrike,1,0,0,0,0
2016,Aleppo,Unknown,Mortar,1,0,0,0,0
2016,Idlib,Unknown,Airstrike,1,0,0,0,0
2016,Idlib,Unknown,Airstrike,1,0,0,0,0
2016,Aleppo,Unknown,Unknown,1,0,0,0,0
2016,Aleppo,Russia,Airstrike,1,0,0,0,0
2016,Rif Dimashq,Syria,Airstrike,1,0,0,0,0
2016,Hasakah,US Coalition,Airstrike,1,1,1,0,0
2016,Hasakah,US Coalition,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Idlib,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Damascus,Russia,Airstrike,0,0,0,0,1
2016,Damascus,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Raqqa,US Coalition,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Homs,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,1,0,0
2016,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2016,Deir Ezzor,Russia,Airstrike,1,0,0,0,0
2016,Damascus,Russia,Airstrike,1,0,1,0,0
2016,Raqqa,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Raqqa,Russia,Airstrike,0,0,1,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,0,1,0
2016,Homs,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Homs,Russia,Airstrike,0,0,1,0,0
2016,Homs,Russia,Airstrike,0,0,1,0,0
2016,Hama,Russia,Airstrike,0,0,1,1,0
2016,Homs,Russia,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Raqqa,Russia,Airstrike,0,0,0,0,1
2016,Homs,Russia,Airstrike,0,0,1,0,0
2016,Deir Ezzor,US Coalition,Artillery Shelling,0,0,1,0,0
2016,Latakia,Unknown,Artillery Shelling,1,0,0,0,0
2016,Raqqa,US Coalition,Airstrike,0,0,1,0,0
2016,Idlib,US Coalition,Airstrike,0,0,0,0,1
2016,Deir Ezzor,Russia,Airstrike,0,0,0,0,1
2016,Hasakah,US Coalition,Airstrike,0,0,0,1,0
2016,Hasakah,US Coalition,Airstrike,0,0,1,0,0
2016,Aleppo,US Coalition,Airstrike,0,0,0,0,1
2016,Aleppo,US Coalition,Airstrike,0,0,1,1,0
2016,Raqqa,US Coalition,Airstrike,0,0,0,0,1
2016,Deir Ezzor,US Coalition,Airstrike,0,0,1,1,0
2016,Homs,Russia-Syria,Unknown,1,0,0,0,0
2016,Idlib,Russia-Syria,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,0,1,0
2016,Deir Ezzor,Russia,Airstrike,0,0,0,1,0
2016,Aleppo,US Coalition,Airstrike,0,0,1,0,0
2016,Aleppo,Russia-Syria,Airstrike,0,0,1,0,0
2016,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2016,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2016,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2016,Aleppo,Russia-Syria,Airstrike,1,0,0,0,0
2016,Aleppo,US Coalition,Airstrike,0,0,0,0,1
2016,Aleppo,Russia,Airstrike,0,0,1,0,0
2016,Aleppo,Unknown,Unknown,1,0,0,0,0
2016,Rif Dimashq,Other,Unknown,1,0,0,0,0
2016,Aleppo,US Coalition,Airstrike,0,0,0,0,1
2016,Idlib,Russia-Syria,Airstrike,0,0,1,0,0
2016,Aleppo,US Coalition,Airstrike,0,0,0,0,1
2016,Deir Ezzor,US Coalition,Airstrike,0,0,0,1,0
